ds,the_magic_carpets_of_aladdin,a_pirates_adventure_treasures_of_the_seven_seas,astro_orbiter,dumbo_the_flying_elephant,date
1/11/2020 18:20,18.74096809,-0.079315867,33.5202095,27.31600488,1/11/2020
1/11/2020 19:20,15.81280077,-0.084410166,31.69310827,22.74972697,1/11/2020
1/11/2020 20:20,10.74858769,-0.085036674,28.39931182,17.03242922,1/11/2020
1/11/2020 21:20,5.280940625,-0.082463114,23.85279237,11.49361269,1/11/2020
1/12/2020 8:20,-6.259837008,-0.067220605,9.113531666,-1.466768045,1/12/2020
1/12/2020 9:20,0.635143058,-0.066196449,18.24598527,5.874375626,1/12/2020
1/12/2020 10:20,9.716666006,-0.066586432,27.92397805,15.60510816,1/12/2020
1/12/2020 11:20,17.32002836,-0.066813677,34.57902566,24.24369607,1/12/2020
1/12/2020 12:20,20.51576194,-0.064195895,36.49869158,28.98374441,1/12/2020
1/12/2020 13:20,19.22149501,-0.057528593,34.71703626,29.48950983,1/12/2020
1/12/2020 14:20,16.06970361,-0.048913239,31.8833163,27.69954424,1/12/2020
1/12/2020 15:20,14.15702166,-0.042849182,30.20042412,25.93579087,1/12/2020
1/12/2020 16:20,14.62103602,-0.043021579,30.1207822,25.036754,1/12/2020
1/12/2020 17:20,16.0486517,-0.049426285,30.60389765,24.05668304,1/12/2020
1/12/2020 18:20,16.01571724,-0.058331836,30.32546455,21.54818563,1/12/2020
1/12/2020 19:20,13.21305572,-0.065133674,28.60840692,17.0576046,1/12/2020
1/12/2020 20:20,8.301803466,-0.067647317,25.45036864,11.47209197,1/12/2020
1/12/2020 21:20,3.012509221,-0.067124038,21.06319403,6.118593164,1/12/2020
1/13/2020 8:20,-5.706302581,-0.079142128,8.850717813,-2.490795073,1/13/2020
1/13/2020 9:20,1.439138899,-0.080416401,18.20628437,5.316931157,1/13/2020
1/13/2020 10:20,10.75625021,-0.08297594,28.09421397,15.50128784,1/13/2020
1/13/2020 11:20,18.57759953,-0.085224307,34.94378188,24.57519655,1/13/2020
1/13/2020 12:20,21.97123542,-0.084461288,37.04055891,29.72723023,1/13/2020
1/13/2020 13:20,20.85257801,-0.079466298,35.41688351,30.616986,1/13/2020
1/13/2020 14:20,17.85219681,-0.072326719,32.72058008,29.17878359,1/13/2020
1/13/2020 15:20,16.06514342,-0.067529963,31.15341398,27.73081034,1/13/2020
1/13/2020 16:20,16.62776486,-0.068751533,31.16699702,27.10833364,1/13/2020
1/13/2020 17:20,18.12608283,-0.075979996,31.72034907,26.36292069,1/13/2020
1/13/2020 18:20,18.13542842,-0.085479046,31.48900314,24.04508018,1/13/2020
1/13/2020 19:20,15.34647783,-0.092641761,29.79604692,19.69966006,1/13/2020
1/13/2020 20:20,10.42059099,-0.095283785,26.63960689,14.21293467,1/13/2020
1/13/2020 21:20,5.088906004,-0.094658994,22.23231898,8.911593942,1/13/2020
1/14/2020 8:20,-5.442890058,-0.093332119,8.842368233,-1.698483717,1/14/2020
1/14/2020 9:20,1.480983627,-0.092707055,18.06256775,5.782103367,1/14/2020
1/14/2020 10:20,10.58005652,-0.093340797,27.8212317,15.63482642,1/14/2020
1/14/2020 11:20,18.18995687,-0.093658605,34.55000605,24.37765463,1/14/2020
1/14/2020 12:20,21.38168985,-0.090981614,36.53669202,29.20415064,1/14/2020
1/14/2020 13:20,20.07349004,-0.084109981,34.81568682,29.77877616,1/14/2020
1/14/2020 14:20,16.89856245,-0.075150993,32.03667328,28.0405251,1/14/2020
1/14/2020 15:20,14.95438078,-0.068610902,30.40304864,26.31200605,1/14/2020
1/14/2020 16:20,15.37946918,-0.068182768,30.36780717,25.43259581,1/14/2020
1/14/2020 17:20,16.7617531,-0.073871249,30.89108204,24.45760452,1/14/2020
1/14/2020 18:20,16.67816912,-0.081954483,30.64923457,21.94086783,1/14/2020
1/14/2020 19:20,13.82067987,-0.087838196,28.96588362,17.4301008,1/14/2020
1/14/2020 20:20,8.85159579,-0.089348753,25.83938161,11.81394743,1/14/2020
1/14/2020 21:20,3.502657243,-0.087748722,21.48228133,6.420938967,1/14/2020
1/15/2020 8:20,-5.683487452,-0.086362249,9.668636328,-2.741109178,1/15/2020
1/15/2020 9:20,1.457702187,-0.086550959,19.07530498,5.042473461,1/15/2020
1/15/2020 10:20,10.77876012,-0.088084117,29.01688123,15.21124885,1/15/2020
1/15/2020 11:20,18.61220901,-0.089370968,35.92230585,24.27849744,1/15/2020
1/15/2020 12:20,22.02591069,-0.087716019,38.07671813,29.43294863,1/15/2020
1/15/2020 13:20,20.93495995,-0.08190242,36.51193336,30.33415254,1/15/2020
1/15/2020 14:20,17.96946691,-0.074020292,33.87516809,28.91618045,1/15/2020
1/15/2020 15:20,16.22389609,-0.068558807,32.36750348,27.49677501,1/15/2020
1/15/2020 16:20,16.833888,-0.069194253,32.43980053,26.91057083,1/15/2020
1/15/2020 17:20,18.38464826,-0.075915042,33.05027252,26.20832533,1/15/2020
1/15/2020 18:20,18.45059375,-0.084983814,32.87360207,23.93957425,1/15/2020
1/15/2020 19:20,15.72140126,-0.091791743,31.23199547,19.64804577,1/15/2020
1/15/2020 20:20,10.85736013,-0.094151775,28.12268034,14.21876636,1/15/2020
1/15/2020 21:20,5.588481868,-0.093314363,23.75739034,8.977070737,1/15/2020
1/16/2020 8:20,-4.51744667,-0.092771526,10.27214483,-1.254287924,1/16/2020
1/16/2020 9:20,2.395156014,-0.092350472,19.42023372,6.200838123,1/16/2020
1/16/2020 10:20,11.47166141,-0.093186073,29.09575165,16.01406053,1/16/2020
1/16/2020 11:20,19.04745527,-0.093699043,35.73069987,24.70302655,1/16/2020
1/16/2020 12:20,22.19345199,-0.091206474,37.61337585,29.46119819,1/16/2020
1/16/2020 13:20,20.82795077,-0.08450502,35.77881238,29.95316584,1/16/2020
1/16/2020 14:20,17.58437837,-0.075699039,32.87746351,28.11828638,1/16/2020
1/16/2020 15:20,15.56058692,-0.06929246,31.11362801,26.27976734,1/16/2020
1/16/2020 16:20,15.89563327,-0.068976633,30.94132466,25.27781878,1/16/2020
1/16/2020 17:20,17.17812534,-0.074755124,31.32182527,24.16881357,1/16/2020
1/16/2020 18:20,16.98582554,-0.082905597,30.93273319,21.50787129,1/16/2020
1/16/2020 19:20,14.01165716,-0.088833899,29.09900065,16.8442007,1/16/2020
1/16/2020 20:20,8.919015985,-0.090367092,25.82039121,11.06813469,1/16/2020
1/16/2020 21:20,3.440840432,-0.088768979,21.31093173,5.510071186,1/16/2020
1/17/2020 8:20,-7.132757611,-0.086767361,8.238531334,-5.166724052,1/17/2020
1/17/2020 9:20,-0.076199238,-0.086924816,17.60440934,2.566697441,1/17/2020
1/17/2020 10:20,9.172906534,-0.088443904,27.52202327,12.708892,1/17/2020
1/17/2020 11:20,16.9480792,-0.08973597,34.42088417,21.77466183,1/17/2020
1/17/2020 12:20,20.31803581,-0.088107162,36.58652888,26.95401979,1/17/2020
1/17/2020 13:20,19.19857285,-0.082341767,35.0509901,27.90753968,1/17/2020
1/17/2020 14:20,16.2203384,-0.0745305,32.46151634,26.57003809,1/17/2020
1/17/2020 15:20,14.47816296,-0.069162547,31.01903179,25.25970897,1/17/2020
1/17/2020 16:20,15.10787486,-0.069913604,31.17405039,24.81133195,1/17/2020
1/17/2020 17:20,16.69468515,-0.076770882,31.88424912,24.27549438,1/17/2020
1/17/2020 18:20,16.81283189,-0.085995196,31.82358814,22.20124163,1/17/2020
1/17/2020 19:20,14.15162896,-0.092975281,30.31337034,18.13148977,1/17/2020
1/17/2020 20:20,9.370821209,-0.095521051,27.34974622,12.95013376,1/17/2020
1/17/2020 21:20,4.199698752,-0.094879352,23.14320803,7.981063529,1/17/2020
1/18/2020 8:20,-4.225814443,-0.095697349,11.78861579,1.69927202,1/18/2020
1/18/2020 9:20,2.853030969,-0.095177243,21.11556708,9.520434468,1/18/2020
1/18/2020 10:20,12.09034888,-0.095852208,30.95902098,19.68606859,1/18/2020
1/18/2020 11:20,19.81978788,-0.096138423,37.74920804,28.71041904,1/18/2020
1/18/2020 12:20,23.11059602,-0.093349025,39.77276639,33.78365858,1/18/2020
1/18/2020 13:20,21.87949614,-0.086277381,38.06319858,34.5672377,1/18/2020
1/18/2020 14:20,18.75844682,-0.077025298,35.26957399,32.99755722,1/18/2020
1/18/2020 15:20,16.84395721,-0.070094956,33.59496706,31.39508524,1/18/2020
1/18/2020 16:20,17.27388196,-0.069176819,33.49234584,30.5975396,1/18/2020
1/18/2020 17:20,18.63578151,-0.074274477,33.92211622,29.65907622,1/18/2020
1/18/2020 18:20,18.50653769,-0.081666561,33.56120986,27.13289819,1/18/2020
1/18/2020 19:20,15.57837037,-0.08676086,31.73410862,22.56662028,1/18/2020
1/18/2020 20:20,10.51415729,-0.087387369,28.44031218,16.84932253,1/18/2020
1/18/2020 21:20,5.046510224,-0.084813808,23.89379272,11.31050601,1/18/2020
1/19/2020 8:20,-6.494267408,-0.069571299,9.15453202,-1.649874731,1/19/2020
1/19/2020 9:20,0.400712658,-0.068547143,18.28698562,5.691268939,1/19/2020
1/19/2020 10:20,9.482235606,-0.068937126,27.9649784,15.42200148,1/19/2020
1/19/2020 11:20,17.08559796,-0.069164371,34.62002601,24.06058938,1/19/2020
1/19/2020 12:20,20.28133154,-0.066546589,36.53969193,28.80063772,1/19/2020
1/19/2020 13:20,18.98706461,-0.059879287,34.75803661,29.30640314,1/19/2020
1/19/2020 14:20,15.83527321,-0.051263933,31.92431666,27.51643756,1/19/2020
1/19/2020 15:20,13.92259126,-0.045199876,30.24142447,25.75268418,1/19/2020
1/19/2020 16:20,14.38660562,-0.045372274,30.16178255,24.85364732,1/19/2020
1/19/2020 17:20,15.8142213,-0.051776979,30.64489801,23.87357635,1/19/2020
1/19/2020 18:20,15.78128684,-0.06068253,30.3664649,21.36507895,1/19/2020
1/19/2020 19:20,12.97862532,-0.067484369,28.64940728,16.87449791,1/19/2020
1/19/2020 20:20,8.067373065,-0.069998011,25.491369,11.28898528,1/19/2020
1/19/2020 21:20,2.778078821,-0.069474732,21.10419438,5.935486477,1/19/2020
1/20/2020 8:20,-5.940732981,-0.081492822,8.891718167,-2.673901759,1/20/2020
1/20/2020 9:20,1.204708499,-0.082767095,18.24728472,5.133824471,1/20/2020
1/20/2020 10:20,10.52181981,-0.085326635,28.13521432,15.31818115,1/20/2020
1/20/2020 11:20,18.34316913,-0.087575001,34.98478223,24.39208986,1/20/2020
1/20/2020 12:20,21.73680502,-0.086811982,37.08155927,29.54412354,1/20/2020
1/20/2020 13:20,20.61814761,-0.081816993,35.45788386,30.43387932,1/20/2020
1/20/2020 14:20,17.61776641,-0.074677413,32.76158044,28.9956769,1/20/2020
1/20/2020 15:20,15.83071302,-0.069880657,31.19441433,27.54770365,1/20/2020
1/20/2020 16:20,16.39333446,-0.071102227,31.20799737,26.92522695,1/20/2020
1/20/2020 17:20,17.89165243,-0.078330691,31.76134942,26.179814,1/20/2020
1/20/2020 18:20,17.90099802,-0.08782974,31.53000349,23.8619735,1/20/2020
1/20/2020 19:20,15.11204743,-0.094992455,29.83704727,19.51655338,1/20/2020
1/20/2020 20:20,10.18616059,-0.097634479,26.68060724,14.02982798,1/20/2020
1/20/2020 21:20,4.854475604,-0.097009688,22.27331934,8.728487256,1/20/2020
1/21/2020 8:20,-5.677320458,-0.095682813,8.883368588,-1.881590403,1/21/2020
1/21/2020 9:20,1.246553227,-0.095057749,18.10356811,5.59899668,1/21/2020
1/21/2020 10:20,10.34562612,-0.095691491,27.86223205,15.45171974,1/21/2020
1/21/2020 11:20,17.95552647,-0.096009299,34.59100641,24.19454795,1/21/2020
1/21/2020 12:20,21.14725945,-0.093332308,36.57769237,29.02104395,1/21/2020
1/21/2020 13:20,19.83905964,-0.086460675,34.85668717,29.59566947,1/21/2020
1/21/2020 14:20,16.66413205,-0.077501687,32.07767363,27.85741841,1/21/2020
1/21/2020 15:20,14.71995038,-0.070961596,30.444049,26.12889937,1/21/2020
1/21/2020 16:20,15.14503878,-0.070533462,30.40880752,25.24948913,1/21/2020
1/21/2020 17:20,16.5273227,-0.076221944,30.9320824,24.27449783,1/21/2020
1/21/2020 18:20,16.44373872,-0.084305177,30.69023493,21.75776114,1/21/2020
1/21/2020 19:20,13.58624947,-0.09018889,29.00688397,17.24699411,1/21/2020
1/21/2020 20:20,8.61716539,-0.091699447,25.88038197,11.63084074,1/21/2020
1/21/2020 21:20,3.268226843,-0.090099416,21.52328168,6.237832281,1/21/2020
1/22/2020 8:20,-5.917917852,-0.088712943,9.709636682,-2.924215864,1/22/2020
1/22/2020 9:20,1.223271786,-0.088901653,19.11630534,4.859366774,1/22/2020
1/22/2020 10:20,10.54432972,-0.090434811,29.05788159,15.02814216,1/22/2020
1/22/2020 11:20,18.37777861,-0.091721662,35.9633062,24.09539075,1/22/2020
1/22/2020 12:20,21.79148029,-0.090066713,38.11771849,29.24984194,1/22/2020
1/22/2020 13:20,20.70052955,-0.084253114,36.55293371,30.15104585,1/22/2020
1/22/2020 14:20,17.73503651,-0.076370986,33.91616844,28.73307376,1/22/2020
1/22/2020 15:20,15.98946569,-0.070909502,32.40850383,27.31366832,1/22/2020
1/22/2020 16:20,16.5994576,-0.071544947,32.48080088,26.72746415,1/22/2020
1/22/2020 17:20,18.15021785,-0.078265736,33.09127287,26.02521865,1/22/2020
1/22/2020 18:20,18.21616335,-0.087334509,32.91460242,23.75646756,1/22/2020
1/22/2020 19:20,15.48697086,-0.094142437,31.27299583,19.46493909,1/22/2020
1/22/2020 20:20,10.62292973,-0.096502469,28.16368069,14.03565968,1/22/2020
1/22/2020 21:20,5.354051468,-0.095665058,23.7983907,8.79396405,1/22/2020
1/23/2020 8:20,-4.75187707,-0.09512222,10.31314519,-1.43739461,1/23/2020
1/23/2020 9:20,2.160725614,-0.094701167,19.46123408,6.017731437,1/23/2020
1/23/2020 10:20,11.23723101,-0.095536767,29.136752,15.83095384,1/23/2020
1/23/2020 11:20,18.81302487,-0.096049738,35.77170022,24.51991987,1/23/2020
1/23/2020 12:20,21.95902158,-0.093557168,37.65437621,29.2780915,1/23/2020
1/23/2020 13:20,20.59352037,-0.086855714,35.81981273,29.77005916,1/23/2020
1/23/2020 14:20,17.34994797,-0.078049734,32.91846386,27.9351797,1/23/2020
1/23/2020 15:20,15.32615652,-0.071643154,31.15462836,26.09666065,1/23/2020
1/23/2020 16:20,15.66120287,-0.071327327,30.98232502,25.0947121,1/23/2020
1/23/2020 17:20,16.94369494,-0.077105818,31.36282562,23.98570689,1/23/2020
1/23/2020 18:20,16.75139514,-0.085256291,30.97373355,21.32476461,1/23/2020
1/23/2020 19:20,13.77722675,-0.091184593,29.14000101,16.66109401,1/23/2020
1/23/2020 20:20,8.684585585,-0.092717787,25.86139156,10.885028,1/23/2020
1/23/2020 21:20,3.206410032,-0.091119673,21.35193208,5.3269645,1/23/2020
1/24/2020 8:20,-7.367188012,-0.089118055,8.279531688,-5.349830738,1/24/2020
1/24/2020 9:20,-0.310629638,-0.08927551,17.64540969,2.383590755,1/24/2020
1/24/2020 10:20,8.938476134,-0.090794599,27.56302363,12.52578531,1/24/2020
1/24/2020 11:20,16.7136488,-0.092086664,34.46188453,21.59155514,1/24/2020
1/24/2020 12:20,20.08360541,-0.090457856,36.62752923,26.7709131,1/24/2020
1/24/2020 13:20,18.96414245,-0.084692461,35.09199046,27.72443299,1/24/2020
1/24/2020 14:20,15.98590799,-0.076881195,32.50251669,26.3869314,1/24/2020
1/24/2020 15:20,14.24373256,-0.071513241,31.06003215,25.07660228,1/24/2020
1/24/2020 16:20,14.87344446,-0.072264298,31.21505074,24.62822527,1/24/2020
1/24/2020 17:20,16.46025475,-0.079121576,31.92524947,24.09238769,1/24/2020
1/24/2020 18:20,16.57840149,-0.08834589,31.8645885,22.01813494,1/24/2020
1/24/2020 19:20,13.91719856,-0.095325976,30.35437069,17.94838308,1/24/2020
1/24/2020 20:20,9.136390808,-0.097871745,27.39074657,12.76702708,1/24/2020
1/24/2020 21:20,3.965268352,-0.097230046,23.18420838,7.797956843,1/24/2020
1/25/2020 8:20,-4.460244844,-0.098048043,11.82961615,1.516165333,1/25/2020
1/25/2020 9:20,2.618600569,-0.097527938,21.15656744,9.337327782,1/25/2020
1/25/2020 10:20,11.85591848,-0.098202902,31.00002133,19.50296191,1/25/2020
1/25/2020 11:20,19.58535748,-0.098489118,37.79020839,28.52731236,1/25/2020
1/25/2020 12:20,22.87616562,-0.09569972,39.81376674,33.60055189,1/25/2020
1/25/2020 13:20,21.64506574,-0.088628075,38.10419894,34.38413101,1/25/2020
1/25/2020 14:20,18.52401642,-0.079375992,35.31057434,32.81445053,1/25/2020
1/25/2020 15:20,16.60952681,-0.07244565,33.63596741,31.21197855,1/25/2020
1/25/2020 16:20,17.03945156,-0.071527513,33.53334619,30.41443292,1/25/2020
1/25/2020 17:20,18.40135111,-0.076625171,33.96311658,29.47596953,1/25/2020
1/25/2020 18:20,18.27210729,-0.084017255,33.60221021,26.9497915,1/25/2020
1/25/2020 19:20,15.34393997,-0.089111555,31.77510898,22.3835136,1/25/2020
1/25/2020 20:20,10.27972689,-0.089738063,28.48131253,16.66621584,1/25/2020
1/25/2020 21:20,4.812079824,-0.087164502,23.93479308,11.12739932,1/25/2020
1/26/2020 8:20,-6.728697809,-0.071921993,9.195532374,-1.832981418,1/26/2020
1/26/2020 9:20,0.166282258,-0.070897837,18.32798598,5.508162253,1/26/2020
1/26/2020 10:20,9.247805205,-0.07128782,28.00597875,15.23889479,1/26/2020
1/26/2020 11:20,16.85116756,-0.071515065,34.66102637,23.8774827,1/26/2020
1/26/2020 12:20,20.04690114,-0.068897284,36.58069229,28.61753103,1/26/2020
1/26/2020 13:20,18.75263421,-0.062229981,34.79903697,29.12329646,1/26/2020
1/26/2020 14:20,15.60084281,-0.053614627,31.96531701,27.33333087,1/26/2020
1/26/2020 15:20,13.68816086,-0.04755057,30.28242483,25.5695775,1/26/2020
1/26/2020 16:20,14.15217522,-0.047722968,30.20278291,24.67054063,1/26/2020
1/26/2020 17:20,15.5797909,-0.054127673,30.68589836,23.69046966,1/26/2020
1/26/2020 18:20,15.54685644,-0.063033224,30.40746526,21.18197226,1/26/2020
1/26/2020 19:20,12.74419492,-0.069835063,28.69040763,16.69139123,1/26/2020
1/26/2020 20:20,7.832942665,-0.072348706,25.53236935,11.1058786,1/26/2020
1/26/2020 21:20,2.543648421,-0.071825426,21.14519474,5.752379791,1/26/2020
